time,Voltage (V)
1574190537.085545,2.4451241
1574190538.4534543,2.4449461
1574190539.8186812,2.4447593
1574190541.1836245,2.444599
1574190542.549317,2.4444337
1574190543.9159923,2.4442242
1574190545.2812543,2.4440424
1574190546.6490505,2.4438581
1574190548.0171378,2.4436902
1574190549.3852274,2.4434984
1574190550.752542,2.4433154
1574190552.134335,2.443121
1574190553.5003834,2.4429392
1574190554.8664346,2.442755
1574190556.2330477,2.4425707
1574190557.6002293,2.4423889
1574190558.9719517,2.442216
1574190560.3398807,2.4420431
1574190561.7056897,2.4418437
1574190563.072224,2.7418474
1574190564.4405813,2.7654024
1574190565.8069344,2.7818185
1574190567.1745028,2.7954337
1574190568.5398586,2.8073425
1574190569.9079397,2.8180837
1574190571.2745066,2.8279023
1574190572.6421213,2.8369991
1574190574.0104814,2.8454786
1574190575.3787997,2.8534405
1574190576.7467666,2.8609429
1574190578.1124983,2.8680289
1574190579.481141,2.8747677
1574190580.8483372,2.8811746
1574190582.2203026,2.8873063
1574190583.5885098,2.8931477
1574190584.9552846,2.8987317
1574190586.3211367,2.9040808
1574190587.688749,2.9092192
1574190589.0549452,2.9141506
1574190590.4234319,2.9189002
1574190591.7905447,2.9234719
1574190593.155849,2.9278631
1574190594.5227125,2.9321065
1574190595.890641,2.9361977
1574190597.2572317,2.9401484
1574190598.6253252,2.9439665
1574190599.9932714,2.9476571
1574190601.3604352,2.9512266
1574190602.7281837,2.9546737
1574190604.0962136,2.9580159
1574190605.4641562,2.9612509
1574190606.8319046,2.9643875
1574190608.1994474,2.9674218
1574190609.566713,2.9703652
1574190610.9864135,2.9733289
1574190612.3820071,2.9761499
1574190613.7476802,2.9788307
1574190615.1155977,2.9814397
1574190616.4811294,2.9839729
1574190617.849043,2.986438
1574190619.216935,2.9888298
1574190620.5833952,2.9911535
1574190621.9497359,2.9934204
1574190623.3157685,2.9956192
1574190624.6813385,2.9977636
1574190626.047559,2.9998513
1574190627.4157577,3.0018885
1574190628.7831485,3.0038751
1574190630.1519785,3.0058126
1574190631.5193312,3.0077009
1574190632.9211915,3.0095878
1574190634.288388,3.0113877
1574190635.6562903,3.0131459
1574190637.0239809,3.0148575
1574190638.3917077,3.0165387
1574190639.7568686,3.018172
1574190641.1224048,3.0197725
1574190642.4892747,3.0213401
1574190643.8567624,3.0228737
1574190645.2238111,3.0243769
1574190646.5914166,3.0258436
1574190647.958365,3.0272875
1574190649.3242385,3.0286936
1574190650.6925464,3.0300795
1574190652.0598679,3.0314338
1574190653.425013,3.0327629
1574190654.7900085,3.034063
1574190656.156357,3.0353441
1574190657.5235875,3.0365987
1574190658.8906753,3.0378281
1574190660.2581074,3.0390398
1574190661.6268818,3.0402326
1574190662.994816,3.041399
1574190664.36247,3.0425476
1574190665.7308412,3.0436748
1574190667.0983198,3.044783
1574190668.4745803,3.0458836
1574190669.8415215,3.0469527
1574190671.2119396,3.0480079
1574190672.5775442,3.0490492
1574190673.9449084,3.0500665
1574190675.310855,3.0510737
1574190676.6775558,3.0520595
1574190678.0447848,3.0530352
1574190679.411837,3.0539995
1574190680.7875884,3.0549474
1574190682.1548219,3.0558789
1574190683.5220535,3.0567965
1574190684.887286,3.0577002
1574190686.2525196,3.0585914
1574190687.6177535,3.0594698
1574190688.9929812,3.0603407
1574190690.3582153,3.0611978
1574190691.7234497,3.0620359
1574190693.0886824,3.0628677
1574190694.4539182,3.0636919
1574190695.8205442,3.0644984
1574190697.1886582,3.0652999
1574190698.5540168,3.0660888
1574190699.921209,3.066865
1574190701.2890506,3.0676375
1574190702.6567633,3.0683986
1574190704.0238233,3.0691483
1574190705.3896205,3.0698892
1574190706.7546918,3.07062
1574190708.122138,3.071342
1574190709.4886386,3.0720526
1574190710.8553767,3.0727645
1574190712.2219973,3.0734638
1574190713.5869257,3.0741516
1574190714.952098,3.0748294
1574190716.3191187,3.0755085
1574190717.686733,3.0761749
1574190719.0546348,3.0768351
1574190720.4197688,3.0774864
1574190721.7853246,3.0781313
1574190723.153234,3.07877
1574190724.5207849,3.0793998
1574190725.8869846,3.0800234
1574190727.2527847,3.0806431
1574190728.6204717,3.0812502
1574190729.9882333,3.0818586
1574190731.3546681,3.0824531
1574190732.7196722,3.0830501
1574190734.086728,3.0836383
1574190735.4539006,3.0842138
1574190736.8204045,3.0847894
1574190738.1860473,3.0853574
1574190739.5515811,3.0859216
1574190740.9185472,3.0864807
1574190742.2851572,3.0870323
1574190743.651083,3.0875788
1574190745.0186687,3.0881216
1574190746.3863533,3.0886605
1574190747.751993,3.0891907
1574190749.1192784,3.0897195
1574190750.4874532,3.0902408
1574190751.853987,3.090757
1574190753.2203624,3.0912682
1574190754.5874636,3.0917782
1574190755.9532092,3.0922818
1574190757.318971,3.0927803
1574190758.6873653,3.0932802
1574190760.0562475,3.0937686
1574190761.4215786,3.0942508
1574190762.7879598,3.0947342
1574190764.153564,3.0952126
1574190765.5213284,3.0956834
1574190766.8885593,3.0961542
1574190768.254516,3.0966212
1574190769.6247444,3.0970819
1574190770.9899757,3.0975388
1574190772.356209,3.0979894
1574190773.7214372,3.0984425
1574190775.0866687,3.0988881
1574190776.4519,3.0993286
1574190777.817134,3.0997678
1574190779.1823635,3.1002071
1574190780.547594,3.1006362
1574190781.9128406,3.1010666
1574190783.2785714,3.1014907
1574190784.6442113,3.101911
1574190786.0094433,3.1023301
1574190787.3748589,3.1027453
1574190788.7406404,3.1031581
1574190790.1083038,3.103567
1574190791.476386,3.103976
1574190792.8434405,3.1043773
1574190794.209293,3.1047749
1574190795.58481,3.1051776
1574190796.9518266,3.1055701
1574190798.3199158,3.1059639
1574190799.6873653,3.1063514
1574190801.0548277,3.1067351
1574190802.422446,3.1071188
1574190803.7896476,3.1075025
1574190805.1544664,3.1078787
1574190806.5206075,3.1082523
1574190807.892139,3.1086234
1574190809.2590888,3.1089957
1574190810.6242852,3.109363
1574190812.0005693,3.1097278
1574190813.3686187,3.1100875
1574190814.7469494,3.1104523
1574190816.1145015,3.1108082
1574190817.4810572,3.1111629
1574190818.8488107,3.111515
1574190820.21579,3.1118634
1574190821.5840702,3.1122143
1574190822.9505777,3.1125589
1574190824.3174722,3.1128997
1574190825.6843083,3.1132392
1574190827.0501738,3.1135787
1574190828.4159775,3.1139107
1574190829.7817566,3.1142477
1574190831.1469884,3.1145759
1574190832.5122209,3.1149078
1574190833.8774502,3.1152309
1574190835.242683,3.1155604
1574190836.6079125,3.1158835
1574190837.9731433,3.1162028
1574190839.338376,3.1165209
1574190840.7036064,3.1168364
1574190842.06984,3.1171507
1574190843.4360676,3.1174637
1574190844.8017318,3.1177768
1574190846.1691036,3.118086
1574190847.5371456,3.118394
1574190848.9023752,3.1187007
1574190850.268393,3.1190036
1574190851.636552,3.119304
1574190853.003529,3.1196057
1574190854.3706768,3.1199023
1574190855.736394,3.1202014
1574190857.10423,3.1204968
1574190858.4697168,3.1207884
1574190859.8349502,3.1210812
1574190861.200215,3.1213677
1574190862.578763,3.1216593
1574190863.9447024,3.1219445
1574190865.3100753,3.1222298
1574190866.6758814,3.1225138
1574190868.0422978,3.1227952
1574190869.4084074,3.1230729
1574190870.7738051,3.1233519
1574190872.1398413,3.1236283
1574190873.505715,3.1239034
1574190874.872019,3.1241773
1574190876.2411704,3.1244487
1574190877.6088698,3.1247226
1574190878.9760156,3.1249889
1574190880.3433583,3.125254
1574190881.7112,3.1255216
1574190883.0788453,3.1257879
1574190884.4471948,3.126053
1574190885.8129256,3.1263142
1574190887.1807024,3.126578
1574190888.5464234,3.1268368
1574190889.9132042,3.1270917
1574190891.2813025,3.1273505
1574190892.647281,3.1276042
1574190894.0160356,3.1278604
1574190895.3814871,3.1281103
1574190896.7472477,3.1283628
1574190898.112736,3.1286076
1574190899.4786437,3.1288613
1574190900.846254,3.1291062
1574190902.2123055,3.1293536
1574190903.5886412,3.129601
1574190904.9550655,3.1298433
1574190906.330577,3.1300844
1574190907.6967645,3.130328
1574190909.0629244,3.1305691
1574190910.4309616,3.1308051
1574190911.7988088,3.1310437
1574190913.1652222,3.1312784
1574190914.5398076,3.1315208
1574190915.9056923,3.1317505
1574190917.271518,3.131984
1574190918.6384447,3.132215
1574190920.0127177,3.132446
1574190921.3796813,3.1326769
1574190922.74651,3.1329054
1574190924.1138139,3.1331339
1574190925.482938,3.1333585
1574190926.848446,3.1335882
1574190928.2160974,3.1338104
1574190929.5810094,3.1340313
1574190930.9581425,3.134261
1574190932.3253114,3.1344806
1574190933.6921034,3.1346977
1574190935.058528,3.1349161
1574190936.4258406,3.1351357
1574190937.827077,3.1353566
1574190939.1943257,3.1355711
1574190940.5601006,3.1357895
1574190941.92533,3.1360003
1574190943.29327,3.1362149
1574190944.6610794,3.1364282
1574190946.0268993,3.1366377
1574190947.39442,3.1368485
1574190948.759685,3.1370605
1574190950.1279547,3.1372663
1574190951.5527227,3.1374808
1574190952.948266,3.1376916
1574190954.3132637,3.1379012
1574190955.679014,3.1381031
1574190957.0438378,3.1383076
1574190958.4100735,3.1385057
1574190959.7763593,3.1387077
1574190961.1408317,3.1389096
1574190962.5061421,3.1391116
1574190963.871305,3.1393098
1574190965.2359498,3.1395104
1574190966.6018035,3.1397048
1574190967.9792807,3.1399043
1574190969.3472488,3.1401024
1574190970.7124786,3.1402955
1574190972.0782912,3.1404886
1574190973.4444733,3.1406843
1574190974.809344,3.1408774
1574190976.1767101,3.141068
1574190977.5456316,3.1412598
1574190978.9138634,3.1414517
1574190980.278912,3.141641
1574190981.6474986,3.1418278
1574190983.015534,3.1420146
1574190984.381508,3.142204
1574190985.7489367,3.1423933
1574190987.116354,3.142575
1574190988.4821224,3.1427631
1574190989.8464131,3.1429474
1574190991.2143657,3.1431292
1574190992.5815935,3.1433096
1574190993.9489195,3.1434939
1574190995.3146145,3.1436744
1574190996.6803408,3.1438562
1574190998.046884,3.1440316
1574190999.4133794,3.1442146
1574191000.789644,3.1443951
1574191002.1571617,3.1445744
1574191003.5252557,3.1447498
1574191004.8924289,3.1449265
1574191006.25962,3.1451032
1574191007.6271043,3.1452761
1574191008.9926174,3.1454528
1574191010.3597488,3.1456258
1574191011.7271705,3.1458001
1574191013.0933428,3.1459718
1574191014.4613676,3.1461447
1574191015.827907,3.1463151
1574191017.1940846,3.1464855
1574191018.5620944,3.1466547
1574191019.9291475,3.146825
1574191021.2982464,3.1469942
1574191022.665112,3.1471646
1574191024.0316777,3.1473287
1574191025.3990834,3.1474953
1574191026.7665384,3.1476606
1574191028.1326082,3.147826
1574191029.49981,3.1479976
1574191030.8647838,3.1481579
1574191032.2310941,3.1483207
1574191033.5971715,3.1484836
1574191034.9623857,3.1486451
1574191036.3284137,3.1488092
1574191037.694546,3.1489682
1574191039.0600004,3.1491311
1574191040.4282346,3.1492876
1574191041.7941978,3.1494491
1574191043.162125,3.1496069
1574191044.5291336,3.149766
1574191045.89648,3.1499237
1574191047.2622159,3.150079
1574191048.6275206,3.150238
1574191049.9948428,3.1503945
1574191051.3609095,3.150551
1574191052.728319,3.1507063
1574191054.0952067,3.1508603
1574191055.4611766,3.1510143
1574191056.826894,3.1511682
1574191058.1942406,3.1513197
1574191059.5616448,3.1514724
1574191060.9286082,3.1516252
1574191062.2933764,3.1517779
1574191063.6585107,3.1519281
1574191065.0238354,3.1520783
1574191066.3892052,3.1522285
1574191067.754819,3.1523749
1574191069.1232376,3.1525264
1574191070.4925075,3.1526766
1574191071.858009,3.152823
1574191073.2246716,3.1529694
1574191074.5918539,3.1531171
1574191075.9593177,3.153266
1574191077.325501,3.1534086
1574191078.6933706,3.1535513
1574191080.0593913,3.1537015
1574191081.425719,3.1538441
1574191082.792671,3.153988
1574191084.1600714,3.1541319
1574191085.5250556,3.1542758
1574191086.891086,3.1544184
1574191088.2569954,3.1545598
1574191089.6253748,3.1547024
1574191090.9918792,3.15484
1574191092.3581364,3.1549801
1574191093.7254202,3.1551227
1574191095.092986,3.1552628
1574191096.460779,3.1554004
1574191097.8278992,3.1555417
1574191099.1957536,3.1556793
1574191100.5635114,3.1558169
1574191101.9288676,3.1559557
1574191103.2949169,3.1560921
1574191104.6605568,3.1562284
1574191106.0264766,3.156366
1574191107.3917031,3.156501
1574191108.7569332,3.1566335
1574191110.1291585,3.1567749
1574191111.4943867,3.1569062
1574191112.859615,3.1570387
1574191114.2248437,3.1571763
1574191115.590073,3.157305
1574191116.9554281,3.1574413
1574191118.3206549,3.1575701
1574191119.6859818,3.1577051
1574191121.0538394,3.1578351
1574191122.4219513,3.1579664
1574191123.789184,3.1581015
1574191125.1549132,3.1582302
1574191126.520445,3.1583564
1574191127.885729,3.1584902
1574191129.2537372,3.158619
1574191130.6213648,3.1587477
1574191131.9872582,3.158879
1574191133.362632,3.1590077
1574191134.730367,3.1591327
1574191136.0980206,3.1592614
1574191137.4655561,3.1593864
1574191138.8322897,3.1595126
1574191140.1995707,3.1596401
1574191141.5671327,3.1597663
1574191142.955181,3.1598976
1574191144.3212206,3.1600187
1574191145.690794,3.1601424
1574191147.0767322,3.1602686
1574191148.4422414,3.1603949
1574191149.8077502,3.160516
1574191151.1736193,3.1606423
1574191152.5464118,3.160766
1574191153.944605,3.1608896
1574191155.311748,3.1610133
1574191156.6789322,3.1611358
1574191158.0479245,3.1612557
1574191159.415723,3.1613769
1574191160.7834773,3.1614968
1574191162.1501222,3.1616179
1574191163.5171943,3.1617429
1574191164.8835714,3.1618577
1574191166.2513795,3.1619764
1574191167.6187205,3.1620988
1574191168.9857242,3.1622162
1574191170.3533335,3.1623336
1574191171.7230406,3.1624548
1574191173.0912805,3.1625734
1574191174.4587774,3.1626908
1574191175.825298,3.1628057
1574191177.1933384,3.1629205
1574191178.5590029,3.1630417
1574191179.9240162,3.1631553
1574191181.2918906,3.1632664
1574191182.659184,3.163385
1574191184.0272925,3.1634999
1574191185.3953278,3.1636122
1574191186.7627995,3.1637296
1574191188.1305816,3.1638444
1574191189.4988663,3.1639593
1574191190.8660553,3.1640742
1574191192.2320378,3.1641865
1574191193.6017368,3.1643014
1574191194.9677963,3.1644149
1574191196.3327353,3.164526
1574191197.6995852,3.1646333
1574191199.0670614,3.1647494
1574191200.4324892,3.1648567
1574191201.7980042,3.1649703
1574191203.1665509,3.1650826
1574191204.5321796,3.1651925
1574191205.8974602,3.1653023
1574191207.264411,3.1654146
1574191208.632635,3.1655219
1574191209.999628,3.1656292
1574191211.3669453,3.1657402
1574191212.731991,3.1658475
1574191214.099362,3.1659586
1574191215.4672997,3.1660659
1574191216.8347635,3.1661707
1574191218.201822,3.166283
1574191219.5695448,3.1663903
1574191220.9369345,3.166495
1574191222.3047822,3.1666048
1574191223.6721177,3.1667071
1574191225.0378146,3.1668144
1574191226.4058154,3.1669217
1574191227.7803848,3.1670277
1574191229.1488903,3.1671287
1574191230.5165455,3.167241
1574191231.8830872,3.1673432
1574191233.26096,3.167448
1574191234.6272528,3.1675565
1574191235.9932919,3.1676575
1574191237.3611434,3.1677598
1574191238.7292533,3.167862
1574191240.0964155,3.1679705
1574191241.4634247,3.1680703
1574191242.830746,3.1681725
1574191244.197801,3.1682735
1574191245.5642383,3.1683757
1574191246.932047,3.1684779
1574191248.2988768,3.1685789
1574191249.6688268,3.1686849
1574191251.0369723,3.1687821
1574191252.4040654,3.1688831
1574191253.7724867,3.1689803
1574191255.1401021,3.1690851
1574191256.5083773,3.169186
1574191257.8742046,3.1692845
1574191259.241127,3.1693855
1574191260.608296,3.1694839
1574191261.983648,3.1695824
1574191263.3504002,3.1696808
1574191264.7178357,3.1697818
1574191266.0852365,3.1698777
1574191267.4531376,3.1699787
1574191268.8200774,3.1700759
1574191270.18809,3.1701731
1574191271.5553849,3.170269
1574191272.9230454,3.1703687
1574191274.2903645,3.1704608
1574191275.657519,3.1705606
1574191277.024037,3.1706552
1574191278.3924322,3.1707549
1574191279.772175,3.1708471
1574191281.1393418,3.1709455
1574191282.5048018,3.1710402
1574191283.8734763,3.1711374
1574191285.2413967,3.1712283
1574191286.6099315,3.1713217
1574191287.9771776,3.1714214
1574191289.343311,3.171516
1574191290.7112222,3.1716082
1574191292.0793061,3.1717016
1574191293.4453475,3.171795
1574191294.8134737,3.1718871
1574191296.1794434,3.1719868
1574191297.5478125,3.1720752
1574191298.9155893,3.1721673
1574191300.2825522,3.1722607
1574191301.6504984,3.1723503
1574191303.0184855,3.1724463
1574191304.3862934,3.1725334
1574191305.7534232,3.1726293
1574191307.1214726,3.1727189
1574191308.4891853,3.1728098
1574191309.855375,3.1729019
1574191311.2242641,3.1729928
1574191312.591433,3.1730824
1574191313.9594202,3.1731695
1574191315.3273761,3.1732654
1574191316.6954052,3.1733525
1574191318.062656,3.1734409
1574191319.4283113,3.1735305
1574191320.794685,3.1736201
1574191322.1600382,3.1737123
1574191323.5271823,3.1737981
1574191324.8950207,3.1738877
1574191326.2626522,3.1739748
1574191327.630071,3.1740631
1574191329.0063665,3.1741565
1574191330.3733346,3.1742411
1574191331.7404723,3.1743257
1574191333.1059637,3.1744128
1574191334.4735537,3.1745036
1574191335.8480606,3.1745882
1574191337.2147667,3.1746753
1574191338.5827365,3.1747637
1574191339.9498508,3.1748495
1574191341.316722,3.1749341
1574191342.6830485,3.1750237
1574191344.0593247,3.175107
1574191345.4263847,3.1751928
1574191346.7952402,3.1752799
1574191348.1619534,3.175367
1574191349.528156,3.1754516
1574191350.8965814,3.1755336
1574191352.2640429,3.1756169
1574191353.6317487,3.1757002
1574191354.9997249,3.175786
1574191356.366233,3.1758693
1574191357.7325666,3.1759526
1574191359.0985682,3.1760372
1574191360.465274,3.176123
1574191361.8328714,3.1762038
1574191363.197816,3.1762859
1574191364.564527,3.1763692
1574191365.9313886,3.1764537
1574191367.2991278,3.1765345
1574191368.6662736,3.1766178
1574191370.0340486,3.1767011
1574191371.3999646,3.1767794
1574191372.7665658,3.1768614
1574191374.133979,3.176946
1574191375.5013604,3.1770268
1574191376.8686795,3.1771075
1574191378.2429645,3.1771858
1574191379.6102083,3.1772716
1574191380.9883676,3.1773511
1574191382.356802,3.1774294
1574191383.7343936,3.1775114
1574191385.1014867,3.1775884
1574191386.4702783,3.1776692
1574191387.83788,3.1777525
1574191389.2054484,3.1778333
1574191390.57264,3.1779103
1574191391.9405084,3.1779886
1574191393.3072863,3.1780693
1574191394.6825566,3.1781451
1574191396.0500767,3.1782246
1574191397.4173906,3.1783028
1574191398.7844858,3.1783836
1574191400.1519892,3.1784619
1574191401.519526,3.1785376
1574191402.886807,3.1786184
1574191404.2544537,3.1786929
1574191405.6219633,3.1787699
1574191406.9901254,3.1788544
1574191408.3632388,3.1789276
1574191409.7305703,3.1790034
1574191411.0977442,3.1790804
1574191412.4658217,3.1791573
1574191413.8337524,3.1792331
1574191415.2009103,3.1793113
1574191416.5684092,3.1793896
1574191417.9350924,3.179459
1574191419.3008587,3.1795411
1574191420.6760125,3.1796155
1574191422.0717483,3.1796913
1574191423.4393384,3.1797657
1574191424.8064873,3.1798427
1574191426.1738265,3.1799159
1574191427.5405772,3.1799891
1574191428.91749,3.1800686
1574191430.285178,3.1801431
1574191431.653322,3.1802201
1574191433.0204241,3.1802921
1574191434.404377,3.1803627
1574191435.7716098,3.180441
1574191437.1388068,3.1805155
1574191438.5183675,3.1805887
1574191439.883382,3.1806644
1574191441.250271,3.1807351
1574191442.616371,3.1808058
1574191443.981363,3.1808853
1574191445.3470829,3.1809547
1574191446.715542,3.1810254
1574191448.1126878,3.1811024
1574191449.4799204,3.1811718
1574191450.8474598,3.1812412
1574191452.2387435,3.1813182
1574191453.6148834,3.1813876
1574191454.983093,3.1814621
1574191456.3483386,3.1815328
1574191457.7135913,3.181606
1574191459.0962377,3.1816779
1574191460.4614642,3.1817461
1574191461.8363173,3.1818218
1574191463.2141411,3.1818913
1574191464.5815454,3.1819594
1574191465.950597,3.1820288
1574191467.317627,3.182102
1574191468.684947,3.182174
1574191470.0533144,3.1822472
1574191471.42105,3.1823141
1574191472.7877266,3.1823822
1574191474.1576748,3.1824542
1574191475.525177,3.1825198
1574191476.8904588,3.182593
1574191478.2616744,3.1826612
1574191479.6290374,3.1827306
1574191480.99627,3.1828
1574191482.3649712,3.1828682
1574191483.7326112,3.1829351
1574191485.1316578,3.1830058
1574191486.4988236,3.183079
1574191487.8667793,3.1831433
1574191489.2354302,3.183214
1574191490.6144016,3.1832797
1574191492.0316842,3.1833541
1574191493.3980746,3.1834198
1574191494.7673757,3.1834879
1574191496.1354125,3.1835548
1574191497.5015955,3.1836205
1574191498.8688536,3.1836873
1574191500.2384884,3.183753
1574191501.6054215,3.1838237
1574191502.9727252,3.1838868
1574191504.3408182,3.1839562
1574191505.7077498,3.1840206
1574191507.0752547,3.1840875
1574191508.443703,3.1841544
1574191509.8110235,3.1842225
1574191511.178111,3.1842869
1574191512.5458252,3.1843525
1574191513.9122088,3.1844182
1574191515.2780404,3.1844825
1574191516.6463404,3.1845469
1574191518.0113037,3.1846163
1574191519.37696,3.1846794
1574191520.7433784,3.1847451
1574191522.1102707,3.1848094
1574191523.4780824,3.1848751
1574191524.8441095,3.1849382
1574191526.2110417,3.1850026
1574191527.580079,3.1850669
1574191528.9472272,3.1851313
1574191530.315245,3.1851982
1574191531.6835513,3.1852588
1574191533.0514565,3.1853219
1574191534.4191067,3.1853875
1574191535.78533,3.1854506
1574191537.153196,3.185515
1574191538.5210154,3.1855756
1574191539.8895528,3.1856437
1574191541.2550852,3.1857018
1574191542.6230195,3.1857662
1574191543.9908173,3.1858293
1574191545.3571334,3.1858924
1574191546.7250798,3.185958
1574191548.0943935,3.1860161
1574191549.4609034,3.1860792
1574191550.829156,3.1861423
1574191552.1963742,3.1862042
1574191553.5646398,3.1862698
1574191554.9325037,3.1863291
1574191556.2975256,3.186391
1574191557.6645482,3.1864528
1574191559.0316222,3.1865121
1574191560.398735,3.1865752
1574191561.7648497,3.1866371
1574191563.1325016,3.1866952
1574191564.4980178,3.186757
1574191565.8643968,3.1868201
1574191567.2320518,3.1868807
1574191568.5992973,3.1869425
1574191569.9652123,3.1870006
1574191571.3335752,3.1870624
1574191572.7000864,3.1871205
1574191574.0674314,3.1871824
1574191575.43429,3.1872429
1574191576.8010106,3.1873035
1574191578.1683266,3.1873629
1574191579.5359998,3.1874247
1574191580.9027557,3.1874815
1574191582.2700598,3.1875408
1574191583.6379592,3.1876001
1574191585.0053232,3.1876633
1574191586.372252,3.1877201
1574191587.7398357,3.1877743
1574191589.1085877,3.1878387
1574191590.4963381,3.1878968
1574191591.8634584,3.1879548
1574191593.2308524,3.1880154
1574191594.5979006,3.1880709
1574191595.9645574,3.1881315
1574191597.3327127,3.1881883
1574191598.7001474,3.1882464
1574191600.0677886,3.188307
1574191601.435393,3.1883638
1574191602.8014662,3.1884231
1574191604.1680617,3.1884799
1574191605.5362291,3.188538
1574191606.9103253,3.1885935
1574191608.2765632,3.1886528
1574191609.644469,3.1887083
1574191611.0113716,3.1887689
1574191612.378391,3.1888245
1574191613.7455575,3.1888838
1574191615.1209898,3.1889381
1574191616.4875734,3.1889936
1574191617.8530822,3.1890517
1574191619.220652,3.1891072
1574191620.5997324,3.1891615
1574191621.967166,3.1892157
1574191623.3343272,3.1892776
1574191624.702322,3.1893331
1574191626.070229,3.1893899
1574191627.4377418,3.1894429
1574191628.8055534,3.1894985
1574191630.172604,3.1895528
1574191631.5396585,3.1896121
1574191632.9057472,3.1896664
1574191634.271752,3.1897219
1574191635.6393142,3.1897762
1574191637.0071862,3.1898317
1574191638.3758154,3.1898847
1574191639.743084,3.1899402
1574191641.110372,3.1899958
1574191642.4902563,3.1900526
1574191643.8582711,3.1901043
1574191645.2257285,3.1901624
1574191646.593351,3.1902179
1574191647.9606235,3.1902709
1574191649.3282018,3.1903227
1574191650.6946926,3.1903795
1574191652.0618262,3.1904325
1574191653.4300034,3.1904868
1574191654.7977393,3.190541
1574191656.1648364,3.1905915
1574191657.5330057,3.1906496
1574191658.9009733,3.1907013
1574191660.2675679,3.1907531
1574191661.6442597,3.1908099
1574191663.012124,3.1908616
1574191664.3781972,3.1909159
1574191665.7454047,3.1909689
1574191667.113318,3.1910207
1574191668.4824193,3.1910712
1574191669.848792,3.1911242
1574191671.2160616,3.1911797
1574191672.5828085,3.1912315
1574191673.9507027,3.1912832
1574191675.3186762,3.1913375
1574191676.683879,3.1913892
1574191678.0526302,3.1914435
1574191679.4199877,3.1914953
1574191680.7873497,3.1915445
1574191682.1558936,3.1915975
1574191683.5242176,3.191648
1574191684.892266,3.191701
1574191686.2593632,3.1917515
1574191687.6548648,3.1918058
1574191689.02349,3.1918563
1574191690.3909588,3.191908
1574191691.7588184,3.1919585
1574191693.126919,3.1920115
1574191694.494734,3.192062
1574191695.861592,3.19211
1574191697.229169,3.1921642
1574191698.596335,3.1922147
1574191699.9630961,3.1922639
1574191701.3296356,3.192317
1574191702.695331,3.19237
1574191704.0630982,3.1924154
1574191705.431152,3.1924646
1574191706.7994955,3.1925189
1574191708.1656353,3.1925656
1574191709.533508,3.1926161
1574191710.8998168,3.1926678
1574191712.2672482,3.1927158
1574191713.6358209,3.1927663
1574191715.0029452,3.1928155
1574191716.3729722,3.1928673
1574191717.7410474,3.1929152
1574191719.1098068,3.1929645
1574191720.477354,3.1930124
1574191721.8454113,3.1930604
1574191723.2221572,3.1931134
1574191724.5899694,3.1931651
1574191725.9668424,3.1932106
1574191727.333778,3.1932611
1574191728.7026439,3.1933128
1574191730.070066,3.1933583
1574191731.4370222,3.1934062
1574191732.8061154,3.1934542
1574191734.174858,3.1935034
1574191735.5420086,3.1935514
1574191736.910457,3.1936019
1574191738.27743,3.1936498
1574191739.6450713,3.193689
1574191741.0409963,3.1937458
1574191742.4072921,3.1937887
1574191743.7753844,3.1938404
1574191745.1517944,3.1938884
1574191746.5185084,3.1939351
1574191747.8876386,3.1939843
1574191749.255608,3.1940297
1574191750.6227157,3.1940777
1574191751.990104,3.1941244
1574191753.3574858,3.1941736
1574191754.724334,3.1942229
1574191756.0919976,3.194267
1574191757.4590006,3.194315
1574191758.824682,3.194363
1574191760.1921334,3.1944097
1574191761.5591202,3.1944526
1574191762.926306,3.1945018
1574191764.293927,3.1945498
1574191765.6616197,3.1945952
1574191767.0297284,3.1946406
1574191768.4126518,3.1946886
1574191769.7838955,3.194734
1574191771.1492085,3.194782
1574191772.5160913,3.1948275
1574191773.8812206,3.1948767
1574191775.2485626,3.1949183
1574191776.6166382,3.1949638
1574191777.9844637,3.1950092
1574191779.35201,3.1950559
1574191780.7204285,3.1951013
1574191782.087456,3.1951468
1574191783.4548066,3.195191
1574191784.8224406,3.1952364
1574191786.190549,3.1952844
1574191787.556676,3.1953273
1574191788.9236991,3.1953727
1574191790.2906654,3.1954182
1574191791.6588116,3.1954661
1574191793.0264192,3.1955103
1574191794.394481,3.1955532
1574191795.7620652,3.1955974
1574191797.1312284,3.1956441
1574191798.4990165,3.1956857
1574191799.8646274,3.1957337
1574191801.2302883,3.1957754
1574191802.5962665,3.1958208
1574191803.9635935,3.1958662
1574191805.331323,3.1959117
1574191806.698999,3.1959508
1574191808.0656621,3.1959975
1574191809.4327483,3.1960417
1574191810.800042,3.1960833
1574191812.1679778,3.1961275
1574191813.5351868,3.1961729
1574191814.901002,3.1962159
1574191816.268157,3.1962613
1574191817.6362784,3.1963042
1574191819.0021684,3.1963471
1574191820.3697925,3.1963875
1574191821.7376192,3.1964342
1574191823.1047292,3.1964771
1574191824.4727042,3.1965201
1574191825.8386035,3.196563
1574191827.2039294,3.1966071
1574191828.5700328,3.1966475
1574191829.9371288,3.1966917
1574191831.3032284,3.1967359
1574191832.6687784,3.196775
1574191834.0348978,3.1968205
1574191835.3997889,3.1968608
1574191836.765659,3.1969025
1574191838.1312203,3.1969479
1574191839.4969645,3.1969896
1574191840.8651197,3.1970312
